348,false
343,false
351,false
350,false
361,false
365,false
362,false
354,false
353,false
340,false
358,false
341,false
342,false
357,false
345,false
327,false
335,false
325,false
331,false
329,false
318,false
332,false
323,false
317,false
328,false
320,false
338,false
333,false
302,false
337,false
330,false
326,false
336,false
324,false
334,false
314,false
321,false
319,false
322,false
339,false
300,false
292,false
296,false
311,false
298,false
308,false
295,false
309,false
313,false
316,false
307,false
310,false
304,false
315,false
305,false
294,false
299,false
306,false
297,false
293,false
312,false
301,false
303,false
291,false
273,false
276,false
283,false
287,false
275,false
284,false
290,false
288,false
282,false
274,false
277,false
271,false
269,false
278,false
289,false
280,false
281,false
286,false
285,false
279,false
254,false
259,false
251,false
264,false
257,false
262,false
268,false
260,false
258,false
270,false
256,false
267,false
255,false
263,false
261,false
272,false
253,false
266,false
244,false
265,false
235,false
223,false
234,false
252,false
243,false
241,false
245,false
221,false
222,false
240,false
236,false
225,false
232,false
242,false
246,false
250,false
227,false
239,false
249,false
233,false
226,false
238,false
248,false
224,false
237,false
231,false
247,false
217,false
218,false
230,false
220,false
210,false
228,false
212,false
214,false
219,false
213,false
215,false
229,false
216,false
207,false
201,false
203,false
208,false
206,false
211,false
205,false
202,false
209,false
204,false
199,false
196,false
198,false
194,false
200,false
197,false
193,false
192,false
195,false
187,false
183,false
189,false
188,false
190,false
185,false
182,false
186,false
191,false
184,false
181,false
167,false
165,false
171,false
174,false
172,false
162,false
159,false
163,false
170,false
161,false
157,false
180,false
168,false
176,false
164,false
173,false
81,false
178,false
160,false
175,false
155,false
177,false
179,false
169,false
166,false
156,false
158,false
143,false
146,false
144,false
149,false
141,false
147,false
148,false
153,false
150,false
152,false
145,false
142,false
154,false
151,false
133,false
130,false
126,false
124,false
136,false
134,false
123,false
140,false
127,false
138,false
139,false
132,false
128,false
129,false
131.1,false
131.2,false
131.3,false
131,false
125,false
135,false
137,false
116,false
117,false
113,false
122,false
114,false
118,false
120,false
121,false
115,false
119,false
104,false
109,false
111,false
105,false
107,false
110,false
106,false
108,false
101,false
112,false
87,false
83,false
96,false
85,false
92,false
82,false
103,false
91,false
100,false
97,false
98,false
89,false
95,false
88,false
94,false
84,false
102,false
86,false
93,false
90,false
99,false
78,false
22,false
72,false
74,false
73,false
70,false
71,false
69,false
77,false
79,false
80,false
75,false
76,false
67,false
68,false
66,false
63,false
65,false
60,false
62,false
61,false
58.2,false
58.3,false
64,false
48,false
55.1,false
55.2,false
57,false
49,false
54,false
59,false
52,false
56,false
51,false
50,false
58,false
58.1,false
53,false
42,false
44,false
37,false
39,false
45,false
35,false
36,false
43,false
40,false
47,false
41,false
32,false
46,false
38,false
29,false
31,false
34,false
26,false
33,false
28,false
30,false
27,false
25,false
15,false
24,false
23,false
16,false
18,false
14,false
20,false
17,false
19,false
21,false
13,false
7,false
10,false
8,false
9,false
11,false
12,false
6,false
4,false
5,false
3,false
1,false
2,false
